country_code,region_code,region,year,ncd_probability_30_70,ncd_probability_low,ncd_probability_high,data_quality_note,ncd_mortality_rate,ncd_mortality_rate_low,ncd_mortality_rate_high
CZE,EUR,Europe,2017,14.9,13.0,16.9,,428.628875732,350.262145996,521.394592285
CZE,EUR,Europe,2018,14.8,12.8,16.8,,424.937164307,345.977905273,517.920898438
CZE,EUR,Europe,2019,14.3,12.3,16.3,,416.126800537,336.542449951,507.720153809
CZE,EUR,Europe,2020,14.4,12.2,16.8,,431.00201416,343.789276123,532.878662109
CZE,EUR,Europe,2021,14.2,11.7,17.0,,418.972991943,326.708404541,528.294128418
DEU,EUR,Europe,2000,16.1,14.1,18.2,,462.222991943,371.814605713,566.973937988
DEU,EUR,Europe,2001,15.5,13.6,17.5,,449.447113037,360.400787354,551.868164063
DEU,EUR,Europe,2002,15.3,13.4,17.2,,450.139984131,360.403900146,553.193908691
DEU,EUR,Europe,2003,15.0,13.1,17.0,,451.210571289,360.30657959,555.936706543
DEU,EUR,Europe,2004,14.4,12.6,16.2,,427.46585083,339.372253418,528.664916992
DEU,EUR,Europe,2005,14.0,12.3,15.9,,420.120330811,332.251403809,521.287963867
DEU,EUR,Europe,2006,13.6,11.9,15.4,,405.093719482,320.337921143,502.897796631
DEU,EUR,Europe,2007,13.5,11.7,15.3,,396.898040771,313.907012939,492.83682251
DEU,EUR,Europe,2008,13.3,11.6,15.1,,394.90524292,312.209075928,490.894348145
DEU,EUR,Europe,2009,13.2,11.5,15.0,,390.018463135,308.454956055,486.455413818
DEU,EUR,Europe,2010,13.0,11.3,14.8,,383.398406982,302.774932861,480.454620361
DEU,EUR,Europe,2011,12.8,11.1,14.6,,371.602233887,293.184661865,466.962982178
DEU,EUR,Europe,2012,12.5,10.9,14.3,,369.000335693,290.170227051,463.812652588
DEU,EUR,Europe,2013,12.8,11.0,14.6,,381.06817627,298.640869141,478.910888672
DEU,EUR,Europe,2014,12.3,10.6,14.1,,363.454711914,283.484863281,457.774169922
DEU,EUR,Europe,2015,12.5,10.8,14.3,,374.815704346,291.673583984,472.93258667
DEU,EUR,Europe,2016,12.4,10.6,14.2,,364.982818604,283.108459473,461.356506348
DEU,EUR,Europe,2017,12.1,10.3,13.9,,363.606262207,280.189575195,461.830535889
DEU,EUR,Europe,2018,12.1,10.4,14.0,,366.22845459,281.418640137,468.849761963
DEU,EUR,Europe,2019,11.8,10.0,13.7,,355.477386475,272.282287598,460.214782715
DEU,EUR,Europe,2020,11.7,9.9,13.6,,351.808135986,268.727935791,458.696655273
DEU,EUR,Europe,2021,11.6,9.7,13.5,,349.823822021,264.303314209,455.605804443
DJI,EMR,Eastern Mediterranean,2000,21.6,12.4,33.5,,587.512512207,306.691192627,1032.700195313
DJI,EMR,Eastern Mediterranean,2001,21.5,12.3,33.4,,587.208740234,304.894348145,1034.194091797
DJI,EMR,Eastern Mediterranean,2002,22.3,12.8,34.7,,617.217224121,319.260803223,1086.524414063
DJI,EMR,Eastern Mediterranean,2003,22.4,12.8,34.8,,621.649963379,320.837615967,1094.900512695
DJI,EMR,Eastern Mediterranean,2004,22.7,13.0,35.4,,632.09185791,325.399200439,1112.254638672
DJI,EMR,Eastern Mediterranean,2005,22.2,12.6,34.6,,619.249023438,317.863494873,1090.04309082
DJI,EMR,Eastern Mediterranean,2006,21.8,12.4,34.1,,608.371704102,312.086425781,1070.47644043
DJI,EMR,Eastern Mediterranean,2007,21.8,12.4,34.1,,613.409912109,313.782745361,1080.552978516
DJI,EMR,Eastern Mediterranean,2008,21.2,11.9,33.2,,593.480895996,303.303253174,1045.638793945
DJI,EMR,Eastern Mediterranean,2009,21.0,11.8,33.0,,593.615112305,301.616363525,1046.638793945
DJI,EMR,Eastern Mediterranean,2010,20.3,11.3,32.1,,573.617126465,290.157470703,1012.299316406
DJI,EMR,Eastern Mediterranean,2011,20.8,11.5,32.8,,585.676269531,295.100982666,1033.650634766
DJI,EMR,Eastern Mediterranean,2012,20.9,11.6,32.9,,590.349975586,297.030883789,1039.528808594
DJI,EMR,Eastern Mediterranean,2013,21.0,11.7,33.1,,596.88293457,300.600524902,1047.721923828
DJI,EMR,Eastern Mediterranean,2014,21.5,12.0,33.7,,615.900695801,310.31942749,1078.444580078
DJI,EMR,Eastern Mediterranean,2015,21.5,12.0,33.6,,612.692321777,308.974578857,1070.114624023
DJI,EMR,Eastern Mediterranean,2016,21.7,12.1,33.8,,618.026489258,311.172576904,1077.427734375
DJI,EMR,Eastern Mediterranean,2017,21.9,12.2,34.1,,626.579956055,315.259613037,1088.33996582
DJI,EMR,Eastern Mediterranean,2018,21.8,12.1,33.9,,624.81237793,313.14666748,1087.766845703
DJI,EMR,Eastern Mediterranean,2019,21.5,12.0,33.4,,618.139282227,311.65512085,1070.051269531
DJI,EMR,Eastern Mediterranean,2020,21.5,12.1,33.2,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",624.479492188,315.494415283,1073.372802734
DJI,EMR,Eastern Mediterranean,2021,20.6,11.5,31.9,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",595.942443848,298.362121582,1017.824768066
DNK,EUR,Europe,2000,18.4,16.1,20.8,,512.434875488,419.733673096,626.639038086
DNK,EUR,Europe,2001,17.9,15.7,20.3,,512.707763672,419.763641357,628.00970459
DNK,EUR,Europe,2002,17.3,15.2,19.7,,509.378845215,416.342346191,625.443603516
DNK,EUR,Europe,2003,16.5,14.4,18.8,,494.373779297,402.989379883,608.46685791
DNK,EUR,Europe,2004,15.8,13.8,18.1,,476.681091309,387.430053711,587.987731934
DNK,EUR,Europe,2005,15.1,13.1,17.3,,461.184112549,373.810974121,570.369018555
DNK,EUR,Europe,2006,15.1,13.1,17.3,,460.348236084,372.656677246,570.10546875
DNK,EUR,Europe,2007,14.7,12.7,16.8,,450.106842041,363.632202148,558.363525391
DNK,EUR,Europe,2008,14.2,12.3,16.2,,437.887969971,352.777130127,544.009216309
DNK,EUR,Europe,2009,13.9,12.1,16.0,,432.948852539,348.355438232,538.68762207
DNK,EUR,Europe,2010,13.5,11.7,15.5,,423.113464355,339.35256958,527.916687012
DNK,EUR,Europe,2011,12.9,11.2,14.8,,401.476715088,320.853912354,502.525726318
DNK,EUR,Europe,2012,12.7,11.0,14.6,,391.82232666,312.470031738,491.571136475
DNK,EUR,Europe,2013,12.3,10.6,14.1,,383.703857422,304.852600098,483.000152588
DNK,EUR,Europe,2014,12.3,10.6,14.2,,370.627655029,293.28112793,467.574676514
DNK,EUR,Europe,2015,11.9,10.2,13.8,,368.971343994,290.880187988,466.978729248
DNK,EUR,Europe,2016,11.8,10.1,13.7,,364.621917725,286.623809814,462.672515869
DNK,EUR,Europe,2017,11.2,9.5,13.0,,355.538848877,277.876434326,453.163452148
DNK,EUR,Europe,2018,11.3,9.6,13.2,,358.956481934,279.344604492,459.464630127
DNK,EUR,Europe,2019,11.1,9.3,13.1,,342.388671875,264.61428833,440.679534912
DNK,EUR,Europe,2020,10.6,8.9,12.5,,332.837860107,255.374389648,431.102661133
DNK,EUR,Europe,2021,10.7,8.9,12.6,,340.457305908,260.505065918,441.443664551
DOM,AMR,Americas,2000,15.8,12.4,22.8,,407.810241699,296.495727539,642.644165039
DOM,AMR,Americas,2001,15.3,12.1,22.2,,400.300598145,293.941162109,636.998596191
DOM,AMR,Americas,2002,15.3,12.0,22.3,,402.004455566,293.326446533,641.713256836
DOM,AMR,Americas,2003,15.2,11.8,22.1,,412.393890381,297.690979004,648.906616211
DOM,AMR,Americas,2004,15.7,12.2,22.7,,433.634246826,312.258911133,670.657043457
DOM,AMR,Americas,2005,16.6,12.6,23.8,,450.634887695,319.733032227,694.862854004
DOM,AMR,Americas,2006,17.0,12.4,24.6,,457.057281494,315.833526611,711.532165527
DOM,AMR,Americas,2007,16.9,12.0,24.8,,452.555969238,306.925231934,714.23260498
DOM,AMR,Americas,2008,16.8,11.8,24.8,,449.266784668,302.843322754,712.361633301
DOM,AMR,Americas,2009,16.8,11.8,24.2,,445.816497803,300.851806641,698.78326416
DOM,AMR,Americas,2010,16.3,11.5,23.0,,433.20703125,294.770233154,669.457336426
DOM,AMR,Americas,2011,16.4,11.7,22.6,,429.825317383,295.301879883,655.243591309
DOM,AMR,Americas,2012,17.4,12.4,23.6,,446.334991455,306.452148438,676.640991211
DOM,AMR,Americas,2013,18.4,13.0,24.8,,462.140350342,315.541625977,700.029968262
DOM,AMR,Americas,2014,19.0,13.4,25.6,,459.871643066,310.290588379,701.848327637
DOM,AMR,Americas,2015,19.2,13.3,26.0,,462.076293945,308.566802979,710.628356934
DOM,AMR,Americas,2016,19.3,13.2,26.1,,460.168823242,304.353027344,712.049926758
DOM,AMR,Americas,2017,19.4,13.2,26.2,,462.535247803,302.894134521,718.660217285
DOM,AMR,Americas,2018,19.2,12.9,26.1,,458.819213867,298.085479736,718.645507813
DOM,AMR,Americas,2019,18.6,12.4,25.6,,447.038909912,287.419799805,709.204162598
DOM,AMR,Americas,2020,19.1,12.7,26.2,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",464.518096924,299.555847168,738.474731445
DOM,AMR,Americas,2021,17.4,11.3,24.5,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",429.376861572,271.509643555,702.185974121
DZA,AFR,Africa,2000,18.0,12.0,24.9,,595.789550781,358.891052246,857.14239502
DZA,AFR,Africa,2001,17.7,11.8,24.6,,588.658569336,353.527191162,847.666503906
DZA,AFR,Africa,2002,17.4,11.6,24.3,,579.918823242,348.596679688,842.940551758
DZA,AFR,Africa,2003,17.4,11.5,24.2,,578.15234375,349.188537598,845.248962402
DZA,AFR,Africa,2004,17.1,11.3,23.9,,572.376159668,346.32434082,842.414367676
DZA,AFR,Africa,2005,16.8,11.1,23.5,,567.460205078,343.902832031,839.493469238
DZA,AFR,Africa,2006,16.5,10.9,23.1,,564.901000977,342.733886719,837.508605957
DZA,AFR,Africa,2007,16.2,10.7,22.7,,562.466796875,341.303436279,835.048400879
DZA,AFR,Africa,2008,15.9,10.5,22.2,,562.304626465,340.975189209,834.014587402
DZA,AFR,Africa,2009,15.6,10.3,21.8,,558.811340332,338.820251465,830.619140625
DZA,AFR,Africa,2010,15.2,10.1,21.4,,562.666320801,341.260650635,839.113586426
DZA,AFR,Africa,2011,15.1,10.0,21.2,,562.621582031,341.854248047,839.024475098
DZA,AFR,Africa,2012,14.8,9.8,20.9,,553.155700684,335.569244385,826.409973145
DZA,AFR,Africa,2013,14.5,9.5,20.5,,550.443237305,331.74621582,821.315429688
DZA,AFR,Africa,2014,14.3,9.4,20.2,,545.219665527,329.257659912,815.014831543
DZA,AFR,Africa,2015,14.2,9.3,20.1,,541.179016113,331.571105957,809.374755859
DZA,AFR,Africa,2016,14.1,9.3,20.0,,530.721679688,322.437194824,801.572814941
DZA,AFR,Africa,2017,14.1,9.2,20.1,,526.690856934,320.149658203,799.766662598
DZA,AFR,Africa,2018,14.0,9.0,20.1,,530.631164551,323.108764648,809.61114502
DZA,AFR,Africa,2019,14.0,8.9,20.2,,530.906677246,323.659667969,818.225280762
DZA,AFR,Africa,2020,12.7,8.0,18.6,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",538.80065918,330.587921143,844.275878906
DZA,AFR,Africa,2021,13.3,8.4,19.6,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",517.451904297,321.854492188,826.354064941
ECU,AMR,Americas,2000,15.4,12.5,18.2,,510.667327881,415.241851807,690.373535156
ECU,AMR,Americas,2001,15.3,12.2,18.2,,492.271148682,397.767364502,669.218017578
ECU,AMR,Americas,2002,15.3,12.3,18.2,,489.935791016,395.792694092,665.831848145
ECU,AMR,Americas,2003,14.5,11.6,17.3,,469.755401611,378.332214355,637.697021484
ECU,AMR,Americas,2004,14.1,11.3,16.9,,469.278808594,377.111297607,635.28125
ECU,AMR,Americas,2005,14.5,11.6,17.3,,477.568969727,383.800537109,645.433837891
ECU,AMR,Americas,2006,14.4,11.6,17.3,,471.756652832,379.674591064,638.67175293
ECU,AMR,Americas,2007,14.2,11.3,17.1,,459.184844971,368.333740234,621.526245117
ECU,AMR,Americas,2008,14.0,11.2,16.9,,457.11328125,365.213867188,619.571105957
ECU,AMR,Americas,2009,13.9,11.0,16.7,,438.788024902,348.299926758,593.664428711
ECU,AMR,Americas,2010,13.1,10.4,15.7,,434.355560303,343.862640381,585.549682617
ECU,AMR,Americas,2011,12.9,10.3,15.5,,429.923156738,340.718353271,579.008728027
ECU,AMR,Americas,2012,12.9,10.3,15.6,,428.382446289,340.501922607,578.402832031
ECU,AMR,Americas,2013,12.4,9.9,15.0,,413.677124023,329.044921875,559.953186035
ECU,AMR,Americas,2014,12.0,9.6,14.5,,401.165100098,319.740966797,544.013000488
ECU,AMR,Americas,2015,11.9,9.5,14.4,,400.235961914,319.897735596,542.10534668
ECU,AMR,Americas,2016,12.1,9.7,14.7,,400.858734131,321.589263916,542.690063477
ECU,AMR,Americas,2017,11.9,9.5,14.4,,403.594299316,325.450500488,547.096679688
ECU,AMR,Americas,2018,11.7,9.3,14.2,,393.091156006,315.497924805,532.015869141
ECU,AMR,Americas,2019,11.5,9.2,14.3,,385.353118896,303.569000244,521.487060547
ECU,AMR,Americas,2020,14.0,10.3,18.5,,445.05078125,329.265869141,629.75390625
ECU,AMR,Americas,2021,13.2,9.5,18.0,,437.713134766,314.070617676,632.852233887
EGY,EMR,Eastern Mediterranean,2000,28.2,19.7,37.6,,757.365539551,549.314819336,1268.619384766
EGY,EMR,Eastern Mediterranean,2001,29.5,20.7,39.0,,797.178955078,577.041015625,1314.356445313
EGY,EMR,Eastern Mediterranean,2002,29.8,20.9,39.2,,813.111206055,588.705383301,1330.106323242
EGY,EMR,Eastern Mediterranean,2003,30.3,21.2,39.6,,838.924438477,604.162231445,1365.234375
EGY,EMR,Eastern Mediterranean,2004,30.0,20.7,39.2,,818.508972168,582.712158203,1324.689941406
EGY,EMR,Eastern Mediterranean,2005,29.7,20.6,38.7,,803.628723145,567.385559082,1293.619018555
EGY,EMR,Eastern Mediterranean,2006,29.9,20.8,38.6,,807.938964844,570.130310059,1284.024780273
EGY,EMR,Eastern Mediterranean,2007,29.5,20.6,37.8,,808.034057617,571.324645996,1275.774291992
EGY,EMR,Eastern Mediterranean,2008,29.6,20.8,37.6,,816.744384766,581.067199707,1271.813354492
EGY,EMR,Eastern Mediterranean,2009,29.9,21.3,37.7,,819.980773926,588.466491699,1248.660644531
EGY,EMR,Eastern Mediterranean,2010,29.9,21.5,37.4,,823.186462402,595.557434082,1234.04296875
EGY,EMR,Eastern Mediterranean,2011,29.1,21.0,36.3,,809.171020508,588.854003906,1199.183349609
EGY,EMR,Eastern Mediterranean,2012,29.7,21.7,36.9,,851.325927734,624.691040039,1250.611938477
EGY,EMR,Eastern Mediterranean,2013,28.4,20.9,35.3,,798.965454102,587.040466309,1167.140014648
EGY,EMR,Eastern Mediterranean,2014,28.8,21.3,35.5,,818.312316895,605.284973145,1186.838378906
EGY,EMR,Eastern Mediterranean,2015,30.1,22.3,36.9,,873.528442383,652.188598633,1259.81652832
EGY,EMR,Eastern Mediterranean,2016,28.9,21.3,35.3,,827.088195801,615.595397949,1189.427856445
EGY,EMR,Eastern Mediterranean,2017,27.5,20.2,33.5,,797.135681152,595.184570313,1147.466674805
EGY,EMR,Eastern Mediterranean,2018,27.8,20.4,33.6,,798.320739746,597.130859375,1147.982788086
EGY,EMR,Eastern Mediterranean,2019,27.4,20.0,33.1,,794.754699707,595.830505371,1146.193237305
EGY,EMR,Eastern Mediterranean,2020,26.0,18.3,32.4,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",763.658081055,557.82623291,1127.153564453
EGY,EMR,Eastern Mediterranean,2021,26.0,17.6,33.4,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",766.790466309,562.317871094,1186.827270508
ERI,AFR,Africa,2000,33.8,21.6,50.6,,940.119140625,525.371643066,1712.573242188
ERI,AFR,Africa,2001,32.5,20.7,49.0,,904.815673828,502.942749023,1646.242797852
ERI,AFR,Africa,2002,32.1,20.3,48.4,,895.039794922,495.875244141,1624.076171875
ERI,AFR,Africa,2003,30.6,19.3,46.5,,853.67401123,471.679473877,1546.366821289
ERI,AFR,Africa,2004,30.7,19.3,46.5,,857.394287109,471.990783691,1551.375976563
ERI,AFR,Africa,2005,30.6,19.2,46.5,,856.60369873,471.546081543,1549.326904297
ERI,AFR,Africa,2006,30.5,19.2,46.5,,855.249389648,471.389709473,1547.258911133
ERI,AFR,Africa,2007,30.0,18.9,45.9,,840.869812012,463.953918457,1522.025512695
ERI,AFR,Africa,2008,30.2,19.0,46.1,,846.739624023,466.8253479,1533.303344727
ERI,AFR,Africa,2009,30.3,19.1,46.3,,850.612976074,468.88293457,1540.967651367
ERI,AFR,Africa,2010,30.0,19.0,46.0,,845.070739746,465.745330811,1530.871704102
ERI,AFR,Africa,2011,29.5,18.7,45.4,,830.872802734,458.598632813,1507.071166992
ERI,AFR,Africa,2012,29.0,18.5,44.9,,818.317626953,452.566375732,1487.923828125
ERI,AFR,Africa,2013,28.9,18.5,44.9,,818.272277832,453.265075684,1491.422607422
ERI,AFR,Africa,2014,28.5,18.3,44.4,,807.204589844,449.072814941,1469.852050781
ERI,AFR,Africa,2015,28.4,18.2,44.3,,806.096801758,449.326782227,1470.596801758
ERI,AFR,Africa,2016,28.0,17.9,43.7,,796.353027344,445.277648926,1454.401123047
ERI,AFR,Africa,2017,27.8,17.8,43.5,,794.495666504,444.578308105,1453.234985352
ERI,AFR,Africa,2018,27.7,17.7,43.2,,792.198486328,444.593719482,1448.861572266
ERI,AFR,Africa,2019,27.3,17.5,42.7,,784.11730957,441.110656738,1433.410400391
ERI,AFR,Africa,2020,27.9,17.9,43.5,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",792.74987793,447.256317139,1449.138549805
ERI,AFR,Africa,2021,27.3,17.5,42.7,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",779.901733398,439.583129883,1426.801147461
ESP,EUR,Europe,2000,13.7,11.7,15.6,,410.163818359,326.447570801,515.478027344
ESP,EUR,Europe,2001,13.4,11.4,15.2,,402.013214111,319.093048096,506.377838135
ESP,EUR,Europe,2002,13.1,11.2,14.9,,398.48034668,315.954101563,502.363250732
ESP,EUR,Europe,2003,13.0,11.1,14.8,,402.06652832,318.588989258,507.76751709
ESP,EUR,Europe,2004,12.5,10.6,14.2,,379.277313232,299.946716309,479.462219238
ESP,EUR,Europe,2005,12.4,10.6,14.1,,379.953582764,299.729919434,481.028686523
ESP,EUR,Europe,2006,12.0,10.2,13.7,,357.967041016,281.465332031,453.562103271
ESP,EUR,Europe,2007,11.8,10.0,13.4,,358.769744873,281.562530518,455.267120361
